,date,value,volatility
778,2004-12-20,118.94,0.00554
779,2004-12-21,119.01,0.00538
780,2004-12-22,117.88,0.0057
781,2004-12-23,118.5,0.00568
782,2004-12-24,118.83,0.00555
783,2004-12-27,117.92,0.0057
784,2004-12-28,117.75,0.00554
785,2004-12-29,117.36,0.00544
786,2004-12-30,117.87,0.00538
787,2004-12-31,117.59,0.00526
788,2005-01-04,118.18,0.00524
789,2005-01-05,118.24,0.00509
790,2005-01-06,118.67,0.00502
791,2005-01-07,118.53,0.00488
792,2005-01-10,117.11,0.00555
793,2005-01-11,116.85,0.00541
794,2005-01-12,116.17,0.00544
795,2005-01-13,115.74,0.00535
796,2005-01-14,116.08,0.00525
797,2005-01-17,115.86,0.00512
798,2005-01-18,116.44,0.00511
799,2005-01-19,117.55,0.00545
800,2005-01-20,117.86,0.00533
801,2005-01-21,117.81,0.00518
802,2005-01-24,118.19,0.00509
803,2005-01-25,119.06,0.00524
804,2005-01-26,118.8,0.00512
805,2005-01-27,117.58,0.00555
806,2005-01-28,117.36,0.0054
807,2005-01-31,116.78,0.00538
808,2005-02-01,115.82,0.00558
809,2005-02-02,116.36,0.00554
810,2005-02-03,117.27,0.00569
811,2005-02-04,116.98,0.00555
812,2005-02-16,117.88,0.0057
813,2005-02-17,117.48,0.00559
814,2005-02-18,116.73,0.00564
815,2005-02-21,117.93,0.006
816,2005-02-22,117.78,0.00583
817,2005-02-23,117.34,0.00573
818,2005-02-24,117.69,0.00561
819,2005-02-25,117.75,0.00545
820,2005-02-28,117.51,0.00532
821,2005-03-01,117.33,0.00518
822,2005-03-02,117.77,0.0051
823,2005-03-03,118.27,0.00506
824,2005-03-04,118.31,0.00491
825,2005-03-07,118.31,0.00477
826,2005-03-08,118.46,0.00464
827,2005-03-09,118.53,0.00451
828,2005-03-10,118.65,0.00439
829,2005-03-11,117.78,0.00461
830,2005-03-14,117.06,0.00471
831,2005-03-15,117.24,0.00459
832,2005-03-16,117.47,0.00448
833,2005-03-17,116.65,0.00466
834,2005-03-18,114.75,0.00599
835,2005-03-21,114.82,0.00582
836,2005-03-22,114.82,0.00565
837,2005-03-23,114.19,0.00564
838,2005-03-24,113.84,0.00553
839,2005-03-25,113.5,0.00541
840,2005-03-28,113.4,0.00526
841,2005-03-29,113.59,0.00512
842,2005-03-30,113.54,0.00498
843,2005-03-31,112.45,0.00535
844,2005-04-01,111.76,0.0054
845,2005-04-04,111.04,0.00547
846,2005-04-05,110.51,0.00543
847,2005-04-06,110.63,0.00528
848,2005-04-07,110.01,0.0053
849,2005-04-08,110.47,0.00524
850,2005-04-11,109.67,0.00538
851,2005-04-12,111.1,0.00607
852,2005-04-13,110.73,0.00595
853,2005-04-14,111.72,0.00616
854,2005-04-15,111.41,0.00601
855,2005-04-18,111.89,0.00593
856,2005-04-19,112.87,0.00612
857,2005-04-20,111.65,0.00649
858,2005-04-21,112.69,0.00668
859,2005-04-22,112.39,0.00652
860,2005-04-25,112.16,0.00635
861,2005-04-26,112.6,0.00623
862,2005-04-27,112.54,0.00605
863,2005-04-28,111.57,0.00623
864,2005-04-29,112.17,0.00619
865,2005-05-09,113.2,0.00639
866,2005-05-10,113.39,0.00622
867,2005-05-11,114.12,0.00623
868,2005-05-12,113.97,0.00606
869,2005-05-13,114.42,0.00596
870,2005-05-16,115.3,0.00607
871,2005-05-17,114.96,0.00593
872,2005-05-18,114.81,0.00577
873,2005-05-19,115.11,0.00564
874,2005-05-20,115.47,0.00553
875,2005-05-23,114.86,0.00551
876,2005-05-24,114.81,0.00535
877,2005-05-25,116.11,0.00585
878,2005-05-26,116.55,0.00576
879,2005-05-27,116.25,0.00562
880,2005-05-30,116.24,0.00546
881,2005-05-31,116.41,0.00531
882,2005-06-01,115,0.00592
883,2005-06-02,114.42,0.00588
884,2005-06-03,114.71,0.00574
885,2005-06-06,114.89,0.00559
886,2005-06-07,115.69,0.00567
887,2005-06-08,115.11,0.00564
888,2005-06-09,113.9,0.00603
889,2005-06-10,114.21,0.00589
890,2005-06-13,114.26,0.00572
891,2005-06-14,115.46,0.00609
892,2005-06-15,115.37,0.00592
893,2005-06-16,116.2,0.00599
894,2005-06-17,117.11,0.00611
895,2005-06-20,117.29,0.00595
896,2005-06-21,116.83,0.00585
897,2005-06-22,117.03,0.0057
898,2005-06-23,116.18,0.0058
899,2005-06-24,116.63,0.00571
900,2005-06-27,117.16,0.00565
901,2005-06-28,116.3,0.00576
902,2005-06-29,115.74,0.00571
903,2005-06-30,114.78,0.00589
904,2005-07-01,114.62,0.00573
905,2005-07-04,114.62,0.00556
906,2005-07-05,114.66,0.0054
907,2005-07-06,114.96,0.00528
908,2005-07-07,114.4,0.00526
909,2005-07-08,115.2,0.00537
910,2005-07-11,115.33,0.00522
911,2005-07-12,115.31,0.00507
912,2005-07-13,115.22,0.00493
913,2005-07-14,116.3,0.00528
914,2005-07-15,116.62,0.00517
915,2005-07-18,116.07,0.00515
916,2005-07-19,115.82,0.00502
917,2005-07-20,116.05,0.0049
918,2005-07-21,115.8,0.00479
919,2005-07-22,115.93,0.00466
920,2005-07-25,116.49,0.00467
921,2005-07-26,116.37,0.00454
922,2005-07-27,116.48,0.00441
923,2005-07-28,117.27,0.00458
924,2005-07-29,117.21,0.00445
925,2005-08-01,116.64,0.00447
926,2005-08-02,117.12,0.00445
927,2005-08-03,117.38,0.00436
928,2005-08-04,117.09,0.00427
929,2005-08-05,116.13,0.00459
930,2005-08-08,116.12,0.00446
931,2005-08-09,116.67,0.00447
932,2005-08-10,116.45,0.00437
933,2005-08-11,116.89,0.00434
934,2005-08-12,117.62,0.00446
935,2005-08-15,117.89,0.00437
936,2005-08-16,117.47,0.00433
937,2005-08-17,117.54,0.00421
938,2005-08-18,117.54,0.00408
939,2005-08-19,117.9,0.00403
940,2005-08-22,117.66,0.00395
941,2005-08-23,117.36,0.00388
942,2005-08-24,116.4,0.00425
943,2005-08-25,116.51,0.00413
944,2005-08-26,116.54,0.00401
945,2005-08-29,117.11,0.00407
946,2005-08-30,117.45,0.00401
947,2005-08-31,117.77,0.00395
948,2005-09-01,118.17,0.00392
949,2005-09-02,117.72,0.00391
950,2005-09-05,117.96,0.00383
951,2005-09-06,117.81,0.00373
952,2005-09-07,117.74,0.00363
953,2005-09-08,119.01,0.00435
954,2005-09-09,119.08,0.00423
955,2005-09-12,119.67,0.00427
956,2005-09-13,119.66,0.00415
957,2005-09-14,119.33,0.00408
958,2005-09-15,119.62,0.00401
959,2005-09-16,119.03,0.00407
960,2005-09-19,118.46,0.00411
961,2005-09-20,118.89,0.00409
962,2005-09-21,118.22,0.00419
963,2005-09-22,118.7,0.00418
964,2005-09-23,119.34,0.00426
965,2005-09-26,119.42,0.00414
966,2005-09-27,119.01,0.0041
967,2005-09-28,118.41,0.00416
968,2005-09-29,117.6,0.00436
969,2005-09-30,117.46,0.00425
970,2005-10-10,116.96,0.00425
971,2005-10-11,117.04,0.00413
972,2005-10-12,117.15,0.00401
973,2005-10-13,118,0.00426
974,2005-10-14,118.28,0.00418
975,2005-10-17,117.67,0.00424
976,2005-10-18,117.85,0.00413
977,2005-10-19,117.9,0.00402
978,2005-10-20,117.54,0.00397
979,2005-10-21,118.15,0.00405
980,2005-10-24,117.6,0.00408
981,2005-10-25,118.01,0.00405
982,2005-10-26,118.21,0.00396
983,2005-10-27,117.74,0.00396
984,2005-10-28,118.02,0.00388
985,2005-10-31,117.92,0.00378
986,2005-11-01,116.74,0.00438
987,2005-11-02,116.28,0.00436
988,2005-11-03,115.83,0.00433
989,2005-11-04,116.09,0.00424
990,2005-11-07,116.16,0.00412
991,2005-11-08,116.39,0.00403
992,2005-11-09,115.78,0.00411
993,2005-11-10,115.41,0.00406
994,2005-11-11,115.27,0.00396
995,2005-11-14,114.88,0.00393
996,2005-11-15,115.27,0.0039
997,2005-11-16,115.26,0.00379
998,2005-11-17,116.31,0.00427
999,2005-11-18,116.98,0.00436
1000,2005-11-21,116.77,0.00426
1001,2005-11-22,117.57,0.00445
1002,2005-11-23,117.84,0.00435
1003,2005-11-24,118.16,0.00428
1004,2005-11-25,118.14,0.00415
1005,2005-11-28,118.12,0.00403
1006,2005-11-29,118.43,0.00397
1007,2005-11-30,118.3,0.00386
1008,2005-12-01,118.76,0.00386
1009,2005-12-02,118.73,0.00375
1010,2005-12-05,119.12,0.00372
1011,2005-12-06,118.85,0.00366
1012,2005-12-07,118.89,0.00355
1013,2005-12-08,119.04,0.00346
1014,2005-12-09,118.82,0.00339
1015,2005-12-12,119.38,0.00348
1016,2005-12-13,119.01,0.00346
1017,2005-12-14,118.6,0.00346
1018,2005-12-15,118.77,0.00338
1019,2005-12-16,119.37,0.00349
1020,2005-12-19,119.64,0.00343
1021,2005-12-20,120.5,0.00375
1022,2005-12-21,120.35,0.00365
1023,2005-12-22,120.43,0.00355
1024,2005-12-23,120.66,0.00348
1025,2005-12-26,120.65,0.00338
1026,2005-12-27,121.21,0.00346
1027,2005-12-28,121.23,0.00336
1028,2005-12-29,121.67,0.00338
1029,2005-12-30,121.61,0.00328
1030,2006-01-04,121.17,0.0033
1031,2006-01-05,121.25,0.00321
1032,2006-01-06,121.51,0.00316
1033,2006-01-09,121.76,0.00311
1034,2006-01-10,121.62,0.00303
1035,2006-01-11,120.68,0.00348
1036,2006-01-12,120.78,0.00338
1037,2006-01-13,121.1,0.00334
1038,2006-01-16,120.32,0.00359
1039,2006-01-17,120.11,0.00352
1040,2006-01-18,120.69,0.0036
1041,2006-01-19,121.01,0.00355
1042,2006-01-20,121.64,0.00367
1043,2006-01-23,121.92,0.0036
1044,2006-01-24,121.15,0.00381
1045,2006-01-25,120.79,0.00377
1046,2006-02-06,119.2,0.00484
1047,2006-02-07,119.24,0.0047
1048,2006-02-08,119.53,0.0046
1049,2006-02-09,120.01,0.00457
1050,2006-02-10,120.94,0.0048
1051,2006-02-13,121.54,0.00481
1052,2006-02-14,121.02,0.00478
1053,2006-02-15,120.59,0.00472
1054,2006-02-16,117.96,0.00698
1055,2006-02-17,118.51,0.00687
1056,2006-02-20,117.51,0.00697
1057,2006-02-21,116.76,0.00694
1058,2006-02-22,115.52,0.00721
1059,2006-02-23,116.54,0.00731
1060,2006-02-24,116.07,0.00716
1061,2006-02-27,117.1,0.00727
1062,2006-02-28,118.29,0.00746
1063,2006-03-01,117.63,0.00736
1064,2006-03-02,116.22,0.00771
1065,2006-03-03,117.09,0.00769
1066,2006-03-06,117.47,0.00751
1067,2006-03-07,116.77,0.00743
1068,2006-03-08,117.65,0.00744
1069,2006-03-09,117.26,0.00727
1070,2006-03-10,117.54,0.00708
1071,2006-03-13,118.08,0.00696
1072,2006-03-14,118.05,0.00676
1073,2006-03-15,118.11,0.00656
1074,2006-03-16,117.84,0.0064
1075,2006-03-17,116.88,0.00651
1076,2006-03-20,118.03,0.00674
1077,2006-03-21,117.82,0.00656
1078,2006-03-22,117.86,0.00637
1079,2006-03-23,118.93,0.00655
1080,2006-03-24,118.67,0.00639
1081,2006-03-27,118.7,0.0062
1082,2006-03-28,119.29,0.00614
1083,2006-03-29,119.27,0.00596
1084,2006-03-30,119.03,0.00581
1085,2006-03-31,119.35,0.00568
1086,2006-04-03,119.05,0.00554
1087,2006-04-04,119.25,0.0054
1088,2006-04-05,119.67,0.00531
1089,2006-04-06,118.91,0.00538
1090,2006-04-07,118.45,0.0053
1091,2006-04-10,118.42,0.00515
1092,2006-04-11,118.68,0.00503
1093,2006-04-12,118.58,0.00489
1094,2006-04-13,118.48,0.00475
1095,2006-04-14,118.64,0.00462
1096,2006-04-17,119.49,0.0048
1097,2006-04-18,119.53,0.00466
1098,2006-04-19,119.41,0.00453
1099,2006-04-20,119.74,0.00445
1100,2006-04-21,120.19,0.00442
1101,2006-04-24,120.41,0.00431
1102,2006-04-25,120.17,0.00421
1103,2006-04-26,120.09,0.00409
1104,2006-04-27,120.01,0.00398
1105,2006-04-28,120.02,0.00386
1106,2006-05-08,119.79,0.00378
1107,2006-05-09,120.19,0.00376
1108,2006-05-10,120.4,0.00367
1109,2006-05-11,120.22,0.00358
1110,2006-05-12,120.78,0.00365
1111,2006-05-15,121.24,0.00366
1112,2006-05-16,121.11,0.00356
1113,2006-05-17,121.5,0.00354
1114,2006-05-18,121.52,0.00344
1115,2006-05-19,121.57,0.00334
1116,2006-05-22,121.42,0.00326
1117,2006-05-23,121.72,0.00322
1118,2006-05-24,121.65,0.00313
1119,2006-05-25,121.67,0.00304
1120,2006-05-26,121.66,0.00295
1121,2006-05-29,121.73,0.00287
1122,2006-05-30,122.02,0.00284
1123,2006-05-31,121.69,0.00284
1124,2006-06-01,121.34,0.00284
1125,2006-06-02,121.05,0.00282
1126,2006-06-05,120.92,0.00275
1127,2006-06-06,121.71,0.00309
1128,2006-06-07,121.64,0.003
1129,2006-06-08,121.65,0.00291
1130,2006-06-09,122.59,0.00337
1131,2006-06-12,122.96,0.00336
1132,2006-06-13,123.46,0.0034
1133,2006-06-14,123.63,0.00332
1134,2006-06-15,123.36,0.00326
1135,2006-06-16,123.45,0.00317
1136,2006-06-19,123.71,0.00312
1137,2006-06-20,123.78,0.00304
1138,2006-06-21,123.64,0.00296
1139,2006-06-22,123.19,0.003
1140,2006-06-23,122.78,0.00302
1141,2006-06-26,123.17,0.00303
1142,2006-06-27,123.09,0.00295
1143,2006-06-28,122.35,0.0032
1144,2006-06-29,122.4,0.00311
1145,2006-06-30,122.62,0.00305
1146,2006-07-03,122.9,0.00301
1147,2006-07-04,123.37,0.00307
1148,2006-07-05,123.35,0.00298
1149,2006-07-06,121.31,0.00492
1150,2006-07-07,122.38,0.00522
1151,2006-07-10,122.34,0.00507
1152,2006-07-11,121.91,0.00499
1153,2006-07-12,121.85,0.00485
1154,2006-07-13,122.15,0.00475
1155,2006-07-14,121.87,0.00464
1156,2006-07-17,122.05,0.00452
1157,2006-07-18,121.27,0.00465
1158,2006-07-19,121.21,0.00452
1159,2006-07-20,120.05,0.00495
1160,2006-07-21,120.53,0.0049
1161,2006-07-24,118.16,0.00672
1162,2006-07-25,118.6,0.00658
1163,2006-07-26,119.16,0.00649
1164,2006-07-27,118.41,0.00648
1165,2006-07-28,118.8,0.00634
1166,2006-07-31,119.12,0.00619
1167,2006-08-01,118.04,0.00639
1168,2006-08-02,118.86,0.00643
1169,2006-08-03,118.78,0.00624
1170,2006-08-04,119.62,0.00629
1171,2006-08-07,118.13,0.0068
1172,2006-08-08,118.38,0.00662
1173,2006-08-09,118.15,0.00645
1174,2006-08-10,117.56,0.00638
1175,2006-08-11,116.28,0.00672
1176,2006-08-14,114.48,0.00751
1177,2006-08-15,114.35,0.0073
1178,2006-08-16,114.84,0.00716
1179,2006-08-17,114.25,0.00707
1180,2006-08-18,115.38,0.00725
1181,2006-08-21,116.31,0.0073
1182,2006-08-22,116.43,0.00709
1183,2006-08-23,115.67,0.00706
1184,2006-08-24,114.14,0.00756
1185,2006-08-25,116.12,0.00841
1186,2006-08-28,115.84,0.00819
1187,2006-08-29,115.76,0.00795
1188,2006-08-30,115.91,0.00773
1189,2006-08-31,116.14,0.00752
1190,2006-09-01,115.08,0.00762
1191,2006-09-04,115.42,0.00744
1192,2006-09-05,113.37,0.00839
1193,2006-09-06,113.64,0.00817
1194,2006-09-07,114.31,0.00806
1195,2006-09-08,114.16,0.00783
1196,2006-09-11,114.78,0.00771
1197,2006-09-12,115.36,0.00759
1198,2006-09-13,115.06,0.00739
1199,2006-09-14,116,0.00744
1200,2006-09-15,115.88,0.00723
1201,2006-09-18,114.63,0.00748
1202,2006-09-19,115.48,0.00748
1203,2006-09-20,114.9,0.00736
1204,2006-09-21,114.62,0.00717
1205,2006-09-22,115.45,0.00717
1206,2006-09-25,115.56,0.00697
1207,2006-09-26,114.79,0.00695
1208,2006-09-27,115.74,0.00703
1209,2006-09-28,115.61,0.00683
1210,2006-09-29,116.66,0.00698
1211,2006-10-09,116.36,0.0068
1212,2006-10-10,116.96,0.00672
1213,2006-10-11,117.37,0.00658
1214,2006-10-12,117.07,0.00642
1215,2006-10-13,117.19,0.00624
1216,2006-10-16,117.3,0.00606
1217,2006-10-17,117.6,0.00592
1218,2006-10-18,117.43,0.00576
1219,2006-10-19,116.86,0.00571
1220,2006-10-20,116.58,0.00557
1221,2006-10-23,115.54,0.00582
1222,2006-10-24,114.58,0.00599
1223,2006-10-25,114.47,0.00582
1224,2006-10-26,114.72,0.00568
1225,2006-10-27,114.14,0.00565
1226,2006-10-30,114.16,0.00548
1227,2006-10-31,114.17,0.00532
1228,2006-11-01,114.6,0.00525
1229,2006-11-02,114.64,0.0051
1230,2006-11-03,115.28,0.00513
1231,2006-11-06,114.52,0.00522
1232,2006-11-07,114.78,0.0051
1233,2006-11-08,114.51,0.00498
1234,2006-11-09,114.72,0.00486
1235,2006-11-10,112.72,0.00632
1236,2006-11-13,112.65,0.00614
1237,2006-11-14,111.06,0.00686
1238,2006-11-15,109.4,0.00757
1239,2006-11-16,110.93,0.00806
1240,2006-11-17,111.21,0.00785
1241,2006-11-20,110.28,0.00788
1242,2006-11-21,110.76,0.00773
1243,2006-11-22,109.76,0.00781
1244,2006-11-23,109.98,0.0076
1245,2006-11-24,108.53,0.00803
1246,2006-11-27,108.44,0.0078
1247,2006-11-28,108.18,0.0076
1248,2006-11-29,107.39,0.00758
1249,2006-11-30,109.01,0.00818
1250,2006-12-01,110.02,0.00825
1251,2006-12-04,109.92,0.00801
1252,2006-12-05,111.14,0.00821
1253,2006-12-06,110.47,0.00811
1254,2006-12-07,109.79,0.00801
1255,2006-12-08,110.9,0.00814
1256,2006-12-11,111.29,0.00795
1257,2006-12-12,111.68,0.00776
1258,2006-12-13,111.69,0.00754
1259,2006-12-14,110.64,0.00766
1260,2006-12-15,112.21,0.00816
1261,2006-12-18,112.18,0.00793
1262,2006-12-19,113.38,0.00811
1263,2006-12-20,112.91,0.00793
1264,2006-12-21,113.36,0.00776
1265,2006-12-22,113.42,0.00754
1266,2006-12-25,113.09,0.00736
1267,2006-12-26,114.03,0.00741
1268,2006-12-27,114.24,0.00721
1269,2006-12-28,114.16,0.007
1270,2006-12-29,114.3,0.00681
1271,2007-01-04,113.67,0.00674
1272,2007-01-05,112.79,0.0068
1273,2007-01-08,111.75,0.00697
1274,2007-01-09,109.62,0.00818
1275,2007-01-10,109.28,0.00798
1276,2007-01-11,108.45,0.00796
1277,2007-01-12,109.16,0.00788
1278,2007-01-15,108.91,0.00767
1279,2007-01-16,110.01,0.00783
1280,2007-01-17,109.31,0.00775
1281,2007-01-18,108.87,0.00759
1282,2007-01-19,108.16,0.00753
1283,2007-01-22,106.76,0.00795
1284,2007-01-23,107.61,0.00795
1285,2007-01-24,106.59,0.00805
1286,2007-01-25,106.6,0.00781
1287,2007-01-26,105.93,0.00774
1288,2007-01-29,106.47,0.00761
1289,2007-01-30,106.7,0.00741
1290,2007-01-31,107.14,0.00726
1291,2007-02-01,107.01,0.00706
1292,2007-02-02,106.89,0.00686
1293,2007-02-05,107.08,0.00667
1294,2007-02-06,106.27,0.00673
1295,2007-02-07,106.41,0.00654
1296,2007-02-08,106.42,0.00635
1297,2007-02-09,106.67,0.00619
1298,2007-02-12,106.78,0.00602
1299,2007-02-13,106.59,0.00586
1300,2007-02-14,107.48,0.00603
1301,2007-02-15,107.36,0.00586
1302,2007-02-16,106.94,0.00577
1303,2007-02-26,107.33,0.00567
1304,2007-02-27,108.31,0.00592
1305,2007-02-28,107.84,0.00584
1306,2007-03-01,107.69,0.00568
1307,2007-03-02,108.2,0.00563
1308,2007-03-05,107.73,0.00556
1309,2007-03-06,108.13,0.00547
1310,2007-03-07,107.38,0.00557
1311,2007-03-08,106.92,0.00551
1312,2007-03-09,108.05,0.00591
1313,2007-03-12,107.3,0.00597
1314,2007-03-13,106.44,0.00611
1315,2007-03-14,105.31,0.00646
1316,2007-03-15,103.94,0.00701
1317,2007-03-16,103.43,0.0069
1318,2007-03-19,103.33,0.00671
1319,2007-03-20,104.02,0.00671
1320,2007-03-21,102.63,0.00726
1321,2007-03-22,102.55,0.00705
1322,2007-03-23,101.71,0.00712
1323,2007-03-26,103.42,0.00798
1324,2007-03-27,101.34,0.00914
1325,2007-03-28,100.43,0.00914
1326,2007-03-29,99.25,0.00931
1327,2007-03-30,97.22,0.0103
1328,2007-04-02,100.07,0.01215
1329,2007-04-03,98.57,0.01234
1330,2007-04-04,99.29,0.01211
1331,2007-04-05,99.38,0.01176
1332,2007-04-06,100.54,0.01175
1333,2007-04-09,99.96,0.01149
1334,2007-04-10,98.99,0.0114
1335,2007-04-11,99.66,0.01119
1336,2007-04-12,99.12,0.01094
1337,2007-04-13,99.9,0.01079
1338,2007-04-16,101.77,0.01137
1339,2007-04-17,102.29,0.01111
1340,2007-04-18,102.24,0.01079
1341,2007-04-19,101.52,0.01061
1342,2007-04-20,102.36,0.01049
1343,2007-04-23,102.53,0.0102
1344,2007-04-24,101.66,0.01011
1345,2007-04-25,101.74,0.00982
1346,2007-04-26,100.95,0.00971
1347,2007-04-27,101.06,0.00944
1348,2007-04-30,101.83,0.00934
1349,2007-05-08,101.78,0.00907
1350,2007-05-09,102.51,0.00897
1351,2007-05-10,103.68,0.00913
1352,2007-05-11,103.21,0.00893
1353,2007-05-14,102.85,0.00871
1354,2007-05-15,103.41,0.00856
1355,2007-05-16,104.31,0.00856
1356,2007-05-17,104.4,0.00832
1357,2007-05-18,104.2,0.00809
1358,2007-05-21,104.07,0.00786
1359,2007-05-22,103.96,0.00764
1360,2007-05-23,104.38,0.00748
1361,2007-05-24,105.32,0.00757
1362,2007-05-25,104.92,0.00741
1363,2007-05-28,104.7,0.00721
1364,2007-05-29,104.67,0.007
1365,2007-05-30,103.74,0.00713
1366,2007-05-31,102.96,0.00715
1367,2007-06-01,103.84,0.00724
1368,2007-06-04,104.72,0.00731
1369,2007-06-05,105.04,0.00714
1370,2007-06-06,104.7,0.00697
1371,2007-06-07,104.1,0.00691
1372,2007-06-08,104.31,0.00673
1373,2007-06-11,103.62,0.00672
1374,2007-06-12,102.99,0.00669
1375,2007-06-13,104.12,0.007
1376,2007-06-14,103.3,0.00705
1377,2007-06-15,103.35,0.00685
1378,2007-06-18,104.04,0.00684
1379,2007-06-19,104.67,0.0068
1380,2007-06-20,105.55,0.00689
1381,2007-06-21,105.5,0.0067
1382,2007-06-22,104.41,0.00696
1383,2007-06-25,105.14,0.00696
1384,2007-06-26,105.25,0.00676
1385,2007-06-27,105.94,0.00675
1386,2007-06-28,104.96,0.00692
1387,2007-06-29,106.27,0.00734
1388,2007-07-02,107.36,0.00754
1389,2007-07-03,106.81,0.00742
1390,2007-07-04,107.86,0.00757
1391,2007-07-05,108.2,0.00739
1392,2007-07-06,108.18,0.00718
1393,2007-07-09,107.96,0.00699
1394,2007-07-10,107.83,0.00679
1395,2007-07-11,107.93,0.0066
1396,2007-07-12,107.32,0.00655
1397,2007-07-13,107.85,0.00647
1398,2007-07-16,107.83,0.00628
1399,2007-07-17,107.87,0.0061
1400,2007-07-18,106.85,0.00634
1401,2007-07-19,106.13,0.00637
1402,2007-07-20,106.07,0.00619
1403,2007-07-23,106.03,0.00601
1404,2007-07-24,105.83,0.00585
1405,2007-07-25,106.77,0.00606
1406,2007-07-26,106.79,0.00589
1407,2007-07-27,107.13,0.00577
1408,2007-07-30,107.43,0.00564
1409,2007-07-31,106.8,0.00565
1410,2007-08-01,107.05,0.00552
1411,2007-08-02,106.28,0.00563
1412,2007-08-03,106.18,0.00547
1413,2007-08-06,104.63,0.00637
1414,2007-08-07,105.09,0.00627
1415,2007-08-08,106.16,0.00655
1416,2007-08-09,106.94,0.0066
1417,2007-08-10,106.44,0.00651
1418,2007-08-13,107.29,0.0066
1419,2007-08-14,107.91,0.00655
1420,2007-08-15,107.39,0.00647
1421,2007-08-16,107.82,0.00635
1422,2007-08-17,107.49,0.00621
1423,2007-08-20,108.15,0.00621
1424,2007-08-21,108.07,0.00603
1425,2007-08-22,107.83,0.00588
1426,2007-08-23,107.68,0.00572
1427,2007-08-24,108.2,0.00567
1428,2007-08-27,108.29,0.00551
1429,2007-08-28,109.59,0.00606
1430,2007-08-29,109.33,0.00591
1431,2007-08-30,110.17,0.00603
1432,2007-08-31,110.12,0.00585
1433,2007-09-03,109.29,0.00596
1434,2007-09-04,109.49,0.00581
1435,2007-09-05,109.78,0.00568
1436,2007-09-06,110.49,0.00572
1437,2007-09-07,110.13,0.00561
1438,2007-09-10,109.66,0.00554
1439,2007-09-11,109.81,0.00539
1440,2007-09-12,108.47,0.006
1441,2007-09-13,110.09,0.00682
1442,2007-09-14,109.32,0.00683
1443,2007-09-17,109.65,0.00667
1444,2007-09-18,109.52,0.00649
1445,2007-09-19,109.43,0.0063
1446,2007-09-20,108.77,0.00629
1447,2007-09-21,108.13,0.00627
1448,2007-09-24,108.59,0.00617
1449,2007-09-25,108.22,0.00604
1450,2007-09-26,106.5,0.00701
1451,2007-09-27,107.71,0.00732
1452,2007-09-28,108.14,0.00717
1453,2007-10-08,106.83,0.00755
1454,2007-10-09,107.75,0.00761
1455,2007-10-10,107.14,0.00751
1456,2007-10-11,107.93,0.0075
1457,2007-10-12,104.57,0.01049
1458,2007-10-15,105.61,0.01046
1459,2007-10-16,104.34,0.01056
1460,2007-10-17,105.54,0.01061
1461,2007-10-18,107.43,0.01114
1462,2007-10-19,105.43,0.01171
1463,2007-10-22,105.8,0.01141
1464,2007-10-23,106.18,0.01111
1465,2007-10-24,106.46,0.01081
1466,2007-10-25,106,0.01054
1467,2007-10-26,103.98,0.01122
1468,2007-10-29,105.98,0.01181
1469,2007-10-30,105.82,0.01147
1470,2007-10-31,105.34,0.01119
1471,2007-11-01,105.35,0.01087
1472,2007-11-02,101.51,0.01378
1473,2007-11-05,101.51,0.01339
1474,2007-11-06,99.1,0.01421
1475,2007-11-07,99.65,0.01386
1476,2007-11-08,100.65,0.01367
1477,2007-11-09,101.99,0.01364
1478,2007-11-12,102.23,0.01326
1479,2007-11-13,99.85,0.01405
1480,2007-11-14,101.67,0.01431
1481,2007-11-15,101.62,0.0139
1482,2007-11-16,102.14,0.01355
1483,2007-11-19,100.33,0.01383
1484,2007-11-20,97.9,0.01465
1485,2007-11-21,97.96,0.01423
1486,2007-11-22,94.28,0.01657
1487,2007-11-23,92.77,0.01655
1488,2007-11-26,99.13,0.02256
1489,2007-11-27,97.37,0.02232
1490,2007-11-28,98.57,0.02187
1491,2007-11-29,98.44,0.02124
1492,2007-11-30,99.12,0.02069
1493,2007-12-03,99.71,0.02014
1494,2007-12-04,97.89,0.02005
1495,2007-12-05,97.74,0.01947
1496,2007-12-06,98.2,0.01894
1497,2007-12-07,97.99,0.0184
1498,2007-12-10,97.64,0.01789
1499,2007-12-11,95,0.01856
1500,2007-12-12,97.71,0.01924
1501,2007-12-13,97.09,0.01874
1502,2007-12-14,96.26,0.01832
1503,2007-12-17,96.89,0.01785
1504,2007-12-18,95.68,0.01759
1505,2007-12-19,93.72,0.01779
1506,2007-12-20,95.89,0.01812
1507,2007-12-21,97.29,0.01793
1508,2007-12-24,95.24,0.01814
1509,2007-12-25,95.65,0.01764
1510,2007-12-26,95.26,0.01716
1511,2007-12-27,95.57,0.01668
1512,2007-12-28,93.18,0.01729
1513,2008-01-02,93.18,0.01679
1514,2008-01-03,93.28,0.01631
1515,2008-01-04,92.25,0.01606
1516,2008-01-07,92.67,0.01563
1517,2008-01-08,92.81,0.01518
1518,2008-01-09,92.16,0.01484
1519,2008-01-10,92.75,0.01449
1520,2008-01-11,91.42,0.01449
1521,2008-01-14,91.11,0.01409
1522,2008-01-15,90.64,0.01374
1523,2008-01-16,89.08,0.01397
1524,2008-01-17,87.22,0.01447
1525,2008-01-18,89.42,0.01526
